,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category,rating,price,review_count,open,close
1914,63992,Thai Cottage Restaurant,4041 JUDAH St,San Francisco,CA,94122,37.760413,-122.50555,2018-07-18,81.0,Low Risk,2.5,$$,375.0,0730,0000
1915,40212,Borderlands Cafe,870 Valencia St,San Francisco,CA,94110,37.758996999999994,-122.42134399999999,2018-07-19,96.0,Moderate Risk,,,,,
1916,3643,SUPPENKUCHE,525 LAGUNA St,San Francisco,CA,94102,37.776294,-122.42626399999999,2018-07-19,88.0,Low Risk,4.0,$$,506.0,1100,2200
1917,1381,PEBBLE'S CAFE,2852 Diamond St,San Francisco,CA,94131,37.73382,-122.43409299999999,2018-07-19,96.0,Low Risk,3.0,$,135.0,1100,2130
1918,69181,Cha-Ya Restaurant,762 Valencia St,San Francisco,CA,94110,37.760777000000004,-122.42150500000001,2018-07-19,89.0,Moderate Risk,,,,,
1919,2352,SMILE'S  B.B.Q.,2619 MISSION St,San Francisco,CA,94110,37.755013,-122.41866499999999,2018-07-19,90.0,Low Risk,,,,,
1920,33442,Miller's East Coast Deli,1725 Polk St,San Francisco,CA,94109,37.792784000000005,-122.42116399999999,2018-07-19,83.0,High Risk,,,,,
1921,59838,OTD,2232 Bush St,San Francisco,CA,94115,37.786988,-122.434074,2018-07-23,80.0,Low Risk,,,,,
1922,315,The Posh Bagel,495A CASTRO St,San Francisco,CA,94114,37.760954,-122.43493500000001,2018-07-23,84.0,Moderate Risk,,,,,
1923,2357,CHINA EXPRESS,2798 MISSION St,San Francisco,CA,94110,37.752408,-122.418535,2018-07-23,81.0,Low Risk,4.0,$$,1133.0,1730,2130
1924,1784,Capannina,1809 UNION St,San Francisco,CA,94123,37.797855,-122.429064,2018-07-23,90.0,Low Risk,4.0,$$,721.0,0630,2100
1925,29428,Gamine,2223 UNION St,San Francisco,CA,94123,37.796989,-122.435873,2018-07-23,85.0,High Risk,,,,,
1926,62445,Bistro 10 UN,"10 United Nations Plaza, 6th Floor  6th Floor",San Francisco,CA,94102,37.780435,-122.413496,2018-07-24,98.0,Low Risk,,,,,
1927,4078,Shannon Arms,915 Taraval,San Francisco,CA,94116,37.742971999999995,-122.47583999999999,2018-07-24,100.0,,3.5,$$,13.0,,
1928,2110,A La Turca,869 Geary St,San Francisco,CA,94109,37.786143,-122.41761699999999,2018-07-24,90.0,Moderate Risk,3.5,$$,536.0,0800,2200
1929,3825,COVE CAFE,434 CASTRO St,San Francisco,CA,94114,37.761918,-122.435135,2018-07-24,90.0,Moderate Risk,3.5,,6.0,,
1930,5999,The Salvation Army,1156 Valencia St,San Francisco,CA,94110,37.754397,-122.420915,2018-07-24,90.0,Low Risk,4.0,$$,234.0,1100,1500
1931,3458,Raven Bar,1151 Folsom St.,San Francisco,CA,94103,37.775833,-122.408915,2018-07-24,96.0,Low Risk,3.5,$,265.0,1100,2300
1932,606,TSING TAO RESTAURANT,3107 CLEMENT St,San Francisco,CA,94121,37.781624,-122.492609,2018-07-24,81.0,Moderate Risk,4.0,$$,553.0,1700,2100
1933,64351,Fatted Calf SF,320 Fell St,San Francisco,CA,94102,37.775918,-122.423134,2018-07-24,100.0,,4.0,,221.0,,
1934,62735,China Express Deli,2732 MISSION St,San Francisco,CA,94110,37.7533,-122.41863000000001,2018-07-24,84.0,Moderate Risk,,,,,
1935,1880,Pasquales,2640 Sloat Blvd,San Francisco,CA,94117,37.735568,-122.5027,2018-07-24,88.0,Moderate Risk,,,,,
1936,3248,ST. ANNE'S HOME,300 LAKE St,San Francisco,CA,94118,37.786797,-122.462552,2018-07-25,92.0,Low Risk,,,,,
1937,3678,ROUND TABLE PIZZA,737 PORTOLA Dr,San Francisco,CA,94127,37.744168,-122.453479,2018-07-25,96.0,Low Risk,3.5,,8.0,1600,2100
1938,68159,Tower Burger,729 PORTOLA Dr,San Francisco,CA,94127,37.744127,-122.453593,2018-07-25,88.0,Low Risk,4.5,$$,86.0,0900,1800
1939,36614,Poesia,4072 18th St,San Francisco,CA,94114,37.760959,-122.434302,2018-07-25,83.0,Low Risk,4.0,,78.0,1300,2130
1940,64176,Dragon River Restaurant,5045 GEARY Blvd,San Francisco,CA,94118,37.780522999999995,-122.47358,2018-07-25,83.0,Moderate Risk,3.5,$$,3480.0,1000,1400
1941,39665,Peet's Coffee & Tea,1400 Van Ness Ave,San Francisco,CA,94109,37.788668,-122.421917,2018-07-26,100.0,,,,,,
1942,7214,SUN FAT SEAFOOD,2687 MISSION St,San Francisco,CA,94110,37.754094,-122.418586,2018-07-26,87.0,Low Risk,3.0,$$$,21.0,0630,1000
1943,32835,The Pizza Place,3901 Noriega Street,San Francisco,CA,94122,37.752933,-122.505619,2018-07-27,94.0,Low Risk,4.0,$$,450.0,0900,1630
1944,1829,Nob Hill Cafe,1152 Taylor St,San Francisco,CA,94108,37.793238,-122.412746,2018-07-27,96.0,Moderate Risk,,,,,
1945,826,ANGELINA'S DELI-CAFE & CATERING,6000 CALIFORNIA St,San Francisco,CA,94121,37.784038,-122.481982,2018-07-27,94.0,Low Risk,,,,,
1946,4703,LA CANASTA TAKE-OUT,3006 Buchanan St,San Francisco,CA,94123,37.797667,-122.43219599999999,2018-07-27,87.0,Moderate Risk,4.0,,548.0,1000,1700
1947,18577,AMC Theatres Metreon 16 - Main Stand,135 04th St  3000,San Francisco,CA,94103,37.784548,-122.40418999999999,2018-07-27,88.0,Moderate Risk,3.5,$$,180.0,0700,2130
1948,1972,KENTUCKY FRIED CHICKEN,4150 GEARY Blvd,San Francisco,CA,94109,37.781128,-122.464072,2018-07-27,92.0,Low Risk,,,,,
1949,59289,Golden Gate Dim Sum Seafood,1829 Clement St,San Francisco,CA,94121,37.782243,-122.479009,2018-07-30,78.0,High Risk,4.0,$,569.0,0730,1400
1950,2356,TAQUERIA EL FAROLITO,2779 MISSION St,San Francisco,CA,94110,37.752634,-122.41848600000002,2018-07-30,88.0,Low Risk,4.0,$,173.0,0800,2100
1951,2717,GOURMET DIM SUM & CAFE,651 CLEMENT St,San Francisco,CA,94118,37.782823,-122.46635900000001,2018-07-30,78.0,Moderate Risk,3.0,,16.0,,
1952,69753,Sift Cupcake & Dessert Bar,2411 California St,San Francisco,CA,94115,37.788834,-122.43401999999999,2018-07-30,87.0,Moderate Risk,3.5,$,127.0,1100,2130
1953,34418,SPQR,1911 FILLMORE St,San Francisco,CA,94115,37.787295,-122.433535,2018-07-30,87.0,Moderate Risk,,,,,
1954,6863,Cheese Plus,2001 Polk St,San Francisco,CA,94109,37.795273,-122.42166499999999,2018-07-30,92.0,Low Risk,4.0,$,1018.0,1130,2200
1955,66704,DR. TEETH AND THE ELECTRIC MAYHEM,2323 MISSION St,San Francisco,CA,94110,37.759824,-122.41913600000001,2018-07-30,86.0,Moderate Risk,4.0,$,185.0,0530,1900
1956,62939,Hooker's Sweet Treats,442 Hyde St,San Francisco,CA,94109,37.784869,-122.416078,2018-07-31,100.0,,3.0,$,84.0,1100,2130
1957,67486,Phat Thai,Off The Grid,San Francisco,CA,,37.777122,-122.41963899999999,2018-07-31,94.0,Low Risk,4.0,$$,684.0,0900,1600
1958,2648,BALOMPIE CAFE,3349 18th St,San Francisco,CA,94110,37.761835999999995,-122.418296,2018-07-31,86.0,Low Risk,,,,,
1959,2535,PEET'S COFFEE & TEA,2197 FILLMORE St,San Francisco,CA,94115,37.789787,-122.434067,2018-07-31,90.0,Low Risk,3.5,$$,308.0,0000,0000
1960,68696,Xiao Long Bao,625 Clement St,San Francisco,CA,,37.783079,-122.466017,2018-07-31,83.0,Low Risk,3.5,$,162.0,1100,0200
1961,63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,2018-07-31,81.0,Moderate Risk,4.5,$$,415.0,0800,1700
1962,63619,Subway Sandwiches,77 Van Ness Ave #100,San Francisco,CA,94102,37.776133,-122.41948400000001,2018-07-31,89.0,High Risk,,,,,
1963,65487,"Aslam's Rasoi, Inc.",1037 VALENCIA St,San Francisco,CA,94110,37.756293,-122.421016,2018-07-31,87.0,High Risk,5.0,,1.0,,
1964,2063,ZUSHI-PUZZLE,1910 LOMBARD St,San Francisco,CA,94123,37.800247999999996,-122.433053,2018-07-31,84.0,Moderate Risk,,,,,
1965,66331,Cafe Majestic,1500 SUTTER St,San Francisco,CA,94109,37.787118,-122.42541399999999,2018-07-31,76.0,Moderate Risk,3.5,$$,169.0,1700,2300
1966,26343,Bien Hoa,463 Ellis St,San Francisco,CA,94102,37.784734,-122.413776,2018-07-31,90.0,Moderate Risk,,,,,
1967,30532,Roadhouse Cafe,5191 03rd St,San Francisco,CA,94124,37.730959000000006,-122.39193999999999,2018-07-31,78.0,Moderate Risk,,,,,
1968,69353,Aria,932 Larkin St,San Francisco,CA,94109,37.786565,-122.418116,2018-07-31,91.0,Low Risk,,,,,
1969,4483,NOE BAGEL,3933 24th St,San Francisco,CA,94114,37.751492999999996,-122.43043899999999,2018-08-01,92.0,Moderate Risk,4.0,,4.0,1100,2130
1970,3731,JARDINIERE RESTAURANT,300 GROVE St,San Francisco,CA,94102,37.778017999999996,-122.42174399999999,2018-08-01,86.0,High Risk,,,,,
1971,34186,Angel Cafe and Deli,700 Geary St,San Francisco,CA,94109,37.786528000000004,-122.41506399999999,2018-08-01,96.0,Low Risk,4.0,$$,1748.0,1130,1400
1972,3599,MARCELLOS,2100 TARAVAL St,San Francisco,CA,94116,37.742498,-122.488722,2018-08-01,87.0,High Risk,,,,,
1973,2750,HAMANO SUSHI,1332 CASTRO St,San Francisco,CA,94114,37.750778000000004,-122.43406499999999,2018-08-01,88.0,Low Risk,,,,,
1974,4718,MAY FLOWER MKT.,2498 FILLMORE St,San Francisco,CA,94115,37.792455,-122.434474,2018-08-01,85.0,Moderate Risk,4.0,$,208.0,0600,1730
1975,2945,New Sun Hong Kong Restaurant,606 Broadway St,San Francisco,CA,94133,37.797868,-122.40719399999999,2018-08-01,86.0,Moderate Risk,,,,,
1976,323,WAYO,1407 VAN NESS Ave,San Francisco,CA,94109,37.788609,-122.42213000000001,2018-08-02,98.0,Low Risk,,,,,
1977,5310,"Alioto Fish Co., Ltd",360A Jefferson St,San Francisco,CA,94133,37.80792,-122.418577,2018-08-02,96.0,Low Risk,4.0,$$,1603.0,1130,2130
1978,5185,260 Golden Gate Family Residence,260 Golden Gate Ave,San Francisco,CA,94102,37.781791999999996,-122.414891,2018-08-02,96.0,Moderate Risk,3.5,$$,143.0,1100,2100
1979,69576,Roam Artisan Burgers,1923 Fillmore Street,San Francisco,CA,94115,37.787538,-122.43361100000001,2018-08-02,94.0,Low Risk,,,,,
1980,510,Donut Time,2401 Noriega St,San Francisco,CA,94122,37.753633,-122.48953999999999,2018-08-02,86.0,Low Risk,,,,,
1981,32625,Korean Village Restaurant,4611 GEARY Blvd,San Francisco,CA,94118,37.780712,-122.4687,2018-08-02,92.0,Low Risk,3.5,$,1207.0,1200,0000
1982,25651,Beverages & More,1301 Van Ness Ave,San Francisco,CA,94109,37.787794,-122.421924,2018-08-02,98.0,Low Risk,4.0,$,266.0,0800,1900
1983,1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,San Francisco,CA,94118,37.780834000000006,-122.46659,2018-08-02,77.0,Moderate Risk,,,,,
1984,63618,Contraband Coffee LLC,1415 Larkin St,San Francisco,CA,94109,37.790933,-122.41913999999998,2018-08-02,96.0,Low Risk,,,,,
1985,21429,Cafe Isabella,1414 Taylor St,San Francisco,CA,94133,37.795367999999996,-122.41316699999999,2018-08-03,98.0,Low Risk,,,,,
1986,6010,On Lok Senior Day Health Service,1441 Powell St,San Francisco,CA,94133,37.797883,-122.410374,2018-08-03,100.0,,,,,,
1987,9289,Subway #27715,653 Kearny St,San Francisco,CA,94108,37.794305,-122.404784,2018-08-03,77.0,Moderate Risk,,,,,
1988,5033,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,94131,37.734619,-122.432379,2018-08-03,83.0,Low Risk,,,,,
1989,507,Viking's Giant Sub,2906 Diamond St,San Francisco,CA,94131,37.733449,-122.43424099999999,2018-08-03,92.0,Low Risk,4.0,$$,1306.0,1730,2100
1990,1526,CHOUQUET'S,2500 WASHINGTON St,San Francisco,CA,94115,37.791607,-122.43456299999998,2018-08-06,71.0,Low Risk,,,,,
1991,65245,Let's Eat,5130 03rd St,San Francisco,CA,94124,37.731831,-122.39186200000002,2018-08-06,92.0,Moderate Risk,,,,,
1992,18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,37.753463,-122.41853600000002,2018-08-06,75.0,High Risk,4.0,$,1528.0,1100,2100
1993,66384,Sweet Hut,519 Clement St,San Francisco,CA,94118,37.782893,-122.46494799999999,2018-08-07,91.0,Low Risk,3.5,$$$,10.0,,
1994,38798,K's Kitchen,757 Monterey Blvd,San Francisco,CA,94127,37.731503000000004,-122.45237,2018-08-07,92.0,Moderate Risk,4.5,$$,280.0,0900,1800
1995,3640,HAYES STREET GRILL,324 HAYES St,San Francisco,CA,94102,37.777048,-122.421844,2018-08-07,92.0,Moderate Risk,,,,,
1996,2778,LEE'S DELI,303 02nd St,San Francisco,CA,94107,37.784954,-122.395922,2018-08-07,76.0,High Risk,,,,,
1997,2299,STARBUCKS COFFEE,1401 VAN NESS Ave,San Francisco,CA,94109,37.788476,-122.422099,2018-08-08,98.0,Low Risk,,,,,
1998,3738,CINDERELLA BAKERY & CAFE,0436 BALBOA St,San Francisco,CA,94118,37.777299,-122.463353,2018-08-08,96.0,Low Risk,4.0,$,22.0,0600,2300
1999,65066,Lers Ros Thai Noodle,307 Hayes St,San Francisco,CA,94102,37.777017,-122.42143,2018-08-08,82.0,High Risk,,,,,
2000,66637,Godzila Sushi,1800 DIVISADERO St,San Francisco,CA,94115,37.786229,-122.43998400000001,2018-08-08,78.0,Low Risk,4.5,$,82.0,0730,2000
2001,4884,LUCCA RAVIOLI CO,1100 VALENCIA St,San Francisco,CA,94110,37.755177,-122.42099499999999,2018-08-08,87.0,Low Risk,,,,,
2002,99,J & M A-1 CAFE RESTAURANT LLC,779 Clay St,San Francisco,CA,94108,37.794292999999996,-122.40596699999999,2018-08-08,84.0,Low Risk,3.5,$,162.0,1100,0200
2003,63404,Commonwealth,2224 MISSION St,San Francisco,CA,94110,37.761337,-122.41935500000001,2018-08-08,90.0,Low Risk,3.5,$,129.0,1000,2100
2004,64653,Mow Lee Company,774 Commercial St,San Francisco,CA,94108,37.793907,-122.40586299999998,2018-08-08,80.0,Low Risk,3.0,,30.0,1130,1500
2005,2039,VIA VENETO,2244 FILLMORE St,San Francisco,CA,94115,37.790437,-122.434097,2018-08-09,94.0,Moderate Risk,4.0,$,33.0,0800,2000
2006,5168,CONGREGATION SHERITH ISRAEL,2266 CALIFORNIA St,San Francisco,CA,94115,37.789225,-122.431643,2018-08-09,89.0,Moderate Risk,,,,,
2007,19055,Moscone Center West - Bsmt Kitchen,800 Howard St Basement,San Francisco,CA,94103,37.783257,-122.40281599999999,2018-08-09,89.0,Low Risk,3.5,$,71.0,1400,0200
2008,2840,THE OLYMPIC CLUB AT LAKESIDE,599 SKYLINE Blvd,San Francisco,CA,94132,37.708887,-122.49793400000001,2018-08-09,100.0,,,,,,
2009,2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,San Francisco,CA,94132,37.708887,-122.49793400000001,2018-08-09,94.0,Moderate Risk,,,,,
2010,1274,MORNING DUE,3698 17th St,San Francisco,CA,94104,37.762939,-122.428473,2018-08-09,86.0,Moderate Risk,4.0,$,224.0,0630,1700
2011,3591,TON KIANG RESTAURANT #2,5821 GEARY Blvd,San Francisco,CA,94121,37.780144,-122.48193899999998,2018-08-09,78.0,Low Risk,,,,,
2012,929,Cafe Ethiopia,878 Valencia St,San Francisco,CA,94110,37.758832,-122.42135900000001,2018-08-13,89.0,Moderate Risk,,,,,
2013,59041,Nina's Cafe,201 Fell St,San Francisco,CA,94102,37.7761,-122.421177,2018-08-13,94.0,Moderate Risk,,,,,
2014,2615,Thai Chef 2,4133 18th St,San Francisco,CA,94114,37.760813,-122.43578899999999,2018-08-13,94.0,Low Risk,,,,,
2015,58628,Players,Pier 39  Space L-11,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-08-13,94.0,Low Risk,,,,,
2016,69016,Lahore Karahi,612 O'Farrell St,San Francisco,CA,94109,37.785635,-122.41477900000001,2018-08-13,78.0,Low Risk,,,,,
2017,61136,Lou's Cafe,5017 Geary Blvd,San Francisco,CA,94118,37.780543,-122.473129,2018-08-13,88.0,Low Risk,,,,,
2018,3350,House of Prime Rib,1906 Van Ness Ave,San Francisco,CA,94109,37.793338,-122.422827,2018-08-14,96.0,Moderate Risk,,,,,
2019,65115,One Boiling Pot,1155 Taraval St.,San Francisco,CA,94116,37.742893,-122.478559,2018-08-14,90.0,Moderate Risk,4.5,$,242.0,0900,0900
2020,2035,ISUMIYA,1581 WEBSTER St,San Francisco,CA,94115,37.785227,-122.431472,2018-08-14,80.0,Moderate Risk,4.0,$$,773.0,1100,2200
2021,2885,MOMO'S,760 02nd St,San Francisco,CA,94107,37.780046999999996,-122.389859,2018-08-14,86.0,Low Risk,3.0,$,17.0,0000,0000
2022,71657,Baan,534 IRVING St,San Francisco,CA,94122,37.764188,-122.463683,2018-08-14,76.0,Low Risk,3.5,$$,1498.0,1700,0200
2023,64525,Loving Hut Vegan Cuisine,524 Irving St,San Francisco,CA,94122,37.764188,-122.46359199999999,2018-08-14,85.0,Moderate Risk,,,,,
2024,6003,JOSEPH LEE RECREATION CENTER,1395 MENDELL St,San Francisco,CA,94124,37.735232,-122.38969399999999,2018-08-14,89.0,High Risk,4.0,$$,773.0,1100,2200
2025,2323,BLUE FRONT DELI,1430 HAIGHT St,San Francisco,CA,94117,37.770146999999994,-122.446044,2018-08-14,90.0,Low Risk,,,,,
2026,69115,Hahn's Hibachi,1710 Polk St,San Francisco,CA,94109,37.792577,-122.42105600000001,2018-08-14,85.0,High Risk,,,,,
2027,62597,J J Fish & Chicken,5100 03rd St,San Francisco,CA,94124,37.732442999999996,-122.391682,2018-08-14,77.0,Low Risk,,,,,
2028,33468,Stacks Restaurant,501 Hayes St,San Francisco,CA,94102,37.776623,-122.42478700000001,2018-08-14,85.0,High Risk,,,,,
2029,2051,Cocotte,1521 Hyde St,San Francisco,CA,94109,37.794753,-122.41818400000001,2018-08-14,87.0,Low Risk,2.5,,4.0,,
2030,62744,The Blue Fig,990 Valencia St,San Francisco,CA,94110,37.757177,-122.421154,2018-08-15,91.0,Low Risk,4.0,$$,1748.0,1130,1400
2031,2109,ANH HONG PHU-NHUAN RESTAURANT,808 GEARY St,San Francisco,CA,94109,37.786353999999996,-122.416628,2018-08-15,90.0,Moderate Risk,,,,,
2032,3309,ALBORZ,1245 VAN NESS Ave,San Francisco,CA,94109,37.787375,-122.421844,2018-08-15,81.0,Moderate Risk,,,,,
2033,2755,SOCIALE,3665 SACRAMENTO St,San Francisco,CA,94118,37.787364000000004,-122.45298999999999,2018-08-16,88.0,Moderate Risk,3.0,$,76.0,0000,0000
2034,67043,Jang Soo BBQ,6314 Geary Blvd,San Francisco,CA,94121,37.780068,-122.487241,2018-08-16,83.0,Moderate Risk,2.5,$,261.0,1100,2100
2035,854,Firenze By Night,1421 Stockton St,San Francisco,CA,94133,37.798914,-122.40888500000001,2018-08-16,92.0,Moderate Risk,4.0,$$$,734.0,1700,2230
2036,3699,MATTERHORN RESTAURANT,2323 VAN NESS Ave,San Francisco,CA,94109,37.797184,-122.423824,2018-08-16,96.0,Moderate Risk,,,,,
2037,3335,The Bell,1900 Polk St,San Francisco,CA,94109,37.794298,-122.42138700000001,2018-08-17,85.0,Moderate Risk,3.5,$$,352.0,1000,1430
2038,39513,Domo,511 Laguna St,San Francisco,CA,94102,37.775902,-122.426174,2018-08-17,96.0,Low Risk,,,,,
2039,38106,La Mar Cebicheria Peruana,Pier 1.5,San Francisco,CA,94111,37.788515000000004,-122.463824,2018-08-17,94.0,Low Risk,3.0,,30.0,1130,1500
2040,24024,Kabuki Cinema Bistro Bar,1881 Post St Level 2,San Francisco,CA,94115,37.785183,-122.43269699999999,2018-08-17,94.0,Moderate Risk,,,,,
2041,24025,Kabuki Cinema Balcony Bar,1881 Post St Level 3,San Francisco,CA,94115,37.785183,-122.43269699999999,2018-08-17,90.0,Low Risk,4.0,$$,524.0,1100,1430
2042,24023,Kabuki Cinema,1881 Post St Level 1,San Francisco,CA,94115,37.785183,-122.43269699999999,2018-08-17,92.0,Moderate Risk,4.0,$,129.0,1000,2000
2043,33712,"Snow Garden, LLC",712 Grant Ave,San Francisco,CA,94108,37.793597999999996,-122.406097,2018-08-17,71.0,Moderate Risk,,,,,
2044,8750,Kokoro Assisted Living,1881 Bush Street,San Francisco,CA,94109,37.787639,-122.428182,2018-08-17,94.0,Moderate Risk,,,,,
2045,5171,CHRIST UNITED PRESBYTERIAN CHU,1700 SUTTER St,San Francisco,CA,94115,37.786771,-122.42839,2018-08-20,100.0,,4.5,$,584.0,1100,1930
2046,1852,Pat's Cafe,2330 Taylor St,San Francisco,CA,94133,37.803946999999994,-122.414927,2018-08-20,92.0,Low Risk,,,,,
2047,70914,Fior d' Italia,2237 Mason St,San Francisco,CA,94133,37.804303000000004,-122.41336399999999,2018-08-20,80.0,Moderate Risk,,,,,
2048,4896,Ben & Jerry's Haight-Ashbury,1480 Haight St,San Francisco,CA,94117,37.770068,-122.44664399999999,2018-08-20,96.0,Low Risk,,,,,
2049,69759,Fish N Gari,1718 Polk St,San Francisco,CA,94109,37.792577,-122.421016,2018-08-20,86.0,Low Risk,4.5,$$,415.0,0800,1700
2050,3014,Far East Cafe,631 Grant Ave,San Francisco,CA,94108,37.793033,-122.406044,2018-08-20,73.0,Low Risk,,,,,
2051,33831,BLUSH,476 Castro Street,San Francisco,CA,94114,37.761209,-122.4351,2018-08-21,96.0,Moderate Risk,4.5,$,211.0,0600,2000
2052,19003,Panchitas Restaurant,3091 16th St,San Francisco,CA,94103,37.764903000000004,-122.421609,2018-08-21,82.0,High Risk,,,,,
2053,59638,JR. Seafood LLC,310 Bayshore Blvd,San Francisco,CA,94124,37.74286,-122.40544799999999,2018-08-21,92.0,Moderate Risk,4.0,$,34.0,0900,0000
2054,2256,BLUE DANUBE COFFEE HOUSE,306 CLEMENT St,San Francisco,CA,94118,37.783058000000004,-122.462502,2018-08-21,98.0,Low Risk,,,,,
2055,155,CAFE COLE,609 Cole St,San Francisco,CA,94117,37.769303,-122.450724,2018-08-21,90.0,Low Risk,4.0,$,1234.0,1100,0000
2056,2066,Thai Spice Restaurant,1730 Polk St,San Francisco,CA,94109,37.792677000000005,-122.42103600000002,2018-08-21,92.0,Low Risk,,,,,
2057,59727,Luigi's Pizzeria,Pier 39  Space 211-212,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-08-21,82.0,Low Risk,,,,,
2058,66992,Mifune Bistro,1581 Webster St #100,San Francisco,CA,94115,37.785227,-122.431472,2018-08-22,87.0,,,,,,
2059,63429,Yakiniq,1640 Post St 2nd Floor,San Francisco,CA,94115,37.785738,-122.428824,2018-08-22,87.0,,,,,,
2060,1047,PORK STORE CAFE,1451 HAIGHT St,San Francisco,CA,94117,37.770063,-122.446247,2018-08-22,83.0,High Risk,4.0,$,196.0,,
2061,66229,Amphawa Thai Noodle House,5020 GEARY Blvd,San Francisco,CA,94122,37.780733000000005,-122.473114,2018-08-22,80.0,Low Risk,,,,,
2062,7450,GENKI,330 CLEMENT St,San Francisco,CA,94118,37.783048,-122.462822,2018-08-22,96.0,Low Risk,,,,,
2063,3186,Schuberts Bakery,521 Clement St,San Francisco,CA,94118,37.782893,-122.46494799999999,2018-08-22,98.0,Low Risk,3.5,$,146.0,0900,2100
2064,39403,Frisco Fried,5176 03rd St,San Francisco,CA,94124,37.73089,-122.392227,2018-08-22,86.0,Moderate Risk,,,,,
2065,60354,Taqueria Castillo B,10 Mason St,San Francisco,CA,94102,37.783527,-122.40906100000001,2018-08-22,90.0,Low Risk,,,,,
2066,4694,CONVENIENCE DELI & GROCERY,1201 LAGUNA St,San Francisco,CA,94115,37.782294,-122.427485,2018-08-24,96.0,Low Risk,,,,,
2067,36571,Pagan Restaurant,3199 CLEMENT St,San Francisco,CA,94121,37.781558000000004,-122.493393,2018-08-24,90.0,Moderate Risk,3.0,$,35.0,0700,1500
2068,3392,FAMILY BILLIARDS,2807 GEARY Blvd,San Francisco,CA,94118,37.782103,-122.449132,2018-08-24,85.0,Moderate Risk,3.5,$$$,313.0,0800,2200
2069,18996,Ritual Coffee Roasters,1026 Valencia St,San Francisco,CA,94110,37.756427,-122.421094,2018-08-24,88.0,Moderate Risk,4.0,$,184.0,1000,1900
2070,69172,Victoria Pastry Co.,700 Filbert St,San Francisco,CA,94133,37.8012,-122.41119099999999,2018-08-24,96.0,Low Risk,2.5,$,66.0,0700,0000
2071,5221,Peter Claver Community,1340 Golden Gate Ave,San Francisco,CA,94115,37.779531,-122.43262800000001,2018-08-24,81.0,Low Risk,,,,,
2072,5232,GLOBAL GOURMET CATERING,1030 ILLINOIS St,San Francisco,CA,94107,37.758887,-122.38749299999999,2018-08-27,100.0,,4.0,$,430.0,0830,1930
2073,37654,Third Avenue Food Mart,4101 California St,San Francisco,CA,94118,37.785343,-122.461547,2018-08-27,98.0,Low Risk,4.0,$$,1853.0,1100,1500
2074,70996,Hong Kong Lounge,5322 Geary Blvd,San Francisco,CA,94121,37.780538,-122.47663200000001,2018-08-27,72.0,Low Risk,4.0,$$,908.0,0700,1800
2075,1341,SPIKE'S COFFEES & TEAS,4117 19th St,San Francisco,CA,94114,37.759253,-122.43503,2018-08-27,100.0,,,,,,
2076,70758,Burger King 9365,3900 GEARY Blvd,San Francisco,CA,94118,37.781248,-122.461251,2018-08-27,100.0,,,,,,
2077,70717,Toast Eatery SF,1601 Polk St,San Francisco,CA,94109,37.791683,-122.42094399999999,2018-08-27,87.0,Low Risk,3.5,$$,114.0,1000,2300
2078,3031,Victor's Pizza,1411 Polk St,San Francisco,CA,94109,37.789944,-122.42059499999999,2018-08-27,87.0,High Risk,,,,,
2079,64116,Arizmendi Bakery,1268 Valencia St,San Francisco,CA,94110,37.752612,-122.42076899999999,2018-08-27,94.0,Moderate Risk,,,,,
2080,1289,ORPHAN ANDY'S,3991 A 17th St,San Francisco,CA,94114,37.758132,-122.43561399999999,2018-08-27,90.0,Low Risk,2.0,$,34.0,0700,2100
2081,71430,Waraku,1638 Post St,San Francisco,CA,94115,37.78577,-122.428802,2018-08-27,90.0,Low Risk,5.0,,2.0,,
2082,65415,Nob Hill Liquors,1000 Hyde St,San Francisco,CA,94109,37.790208,-122.417197,2018-08-28,94.0,Moderate Risk,,,,,
2083,1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.42066399999999,2018-08-28,92.0,Low Risk,,,,,
2084,36850,A.K. Meat,2346 clement st.,San Francisco,CA,94118,37.782058,-122.484602,2018-08-29,96.0,Low Risk,4.0,$$,17.0,0800,2200
2085,67565,King of Thai Noodles Cafe,1541 TARAVAL St,San Francisco,CA,94116,37.742703000000006,-122.48281899999999,2018-08-29,88.0,Low Risk,3.0,$,100.0,,
2086,35591,The Monk's Kettle,3141 16TH St,San Francisco,CA,94103,37.764814,-122.422979,2018-08-29,92.0,Moderate Risk,3.5,$$,15.0,,
2087,645,TAN-TAN,1825 POST St #223,San Francisco,CA,94115,37.785274,-122.431918,2018-08-29,94.0,Moderate Risk,4.0,$,1528.0,1100,2100
2088,65676,THE COFFEESMITH,401 Golden Gate Ave,San Francisco,CA,94102,37.781381,-122.41718600000002,2018-08-29,92.0,Moderate Risk,3.5,$,411.0,0500,0030
