,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,inspection_date,inspection_score,risk_category
1121,33077,Escape From New York Pizza,2109 Polk St,San Francisco,CA,94109,37.796254,-122.42186399999999,2018-03-19,88.0,Low Risk
1122,62010,Chile Lindo,2944 16th St,San Francisco,CA,94103,37.765155,-122.41876599999999,2018-03-19,88.0,Moderate Risk
1123,58573,Haus Coffee,3086 24th St,San Francisco,CA,94110,37.752548,-122.413882,2018-03-19,94.0,Low Risk
1124,69465,La Corneta,2731 MISSION St,San Francisco,CA,94110,37.753336,-122.418494,2018-03-19,92.0,Low Risk
1125,68608,Coriander Gourmet Thai,135 04th St FC-07,San Francisco,CA,94103,37.784103,-122.403669,2018-03-19,79.0,High Risk
1126,62765,Great India Restaurant,6127 GEARY Blvd,San Francisco,CA,94121,37.779984000000006,-122.485229,2018-03-19,81.0,High Risk
1127,38929,Jelly Donut,3198 24th St,San Francisco,CA,94110,37.752439,-122.41625,2018-03-19,82.0,Low Risk
1128,69694,Split Bread,145 04th St,San Francisco,CA,94103,37.783984000000004,-122.40351299999999,2018-03-19,76.0,Low Risk
1129,32736,Maru Sushi,529 Powell St,San Francisco,CA,94102,37.789664,-122.40872399999999,2018-03-19,90.0,Moderate Risk
1130,4593,Biscoff Coffee Corner,Pier 39  Space Q2,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-03-20,98.0,Low Risk
1131,290,BISTRO AIX,3340 STEINER St,San Francisco,CA,94123,37.800187,-122.43775600000001,2018-03-20,98.0,Low Risk
1132,3260,KENTUCKY FRIED CHICKEN,2040 OCEAN Ave,San Francisco,CA,94127,37.726337,-122.46503100000001,2018-03-20,94.0,Moderate Risk
1133,69066,Hayes Valley Bakeworks,550 Gough St,San Francisco,CA,,37.778299,-122.42318700000001,2018-03-20,96.0,Moderate Risk
1134,3727,ACE WASABI'S ROCK N ROLL SUSHI,3339 STEINER St,San Francisco,CA,94123,37.800215,-122.43783400000001,2018-03-20,88.0,Moderate Risk
1135,67427,La Fina Estampa,1407 Bush St,San Francisco,CA,94109,37.788603,-122.42073700000002,2018-03-20,98.0,Low Risk
1136,28318,Hollywood Cafe,530 North Point St,San Francisco,CA,94133,37.806337,-122.41581399999998,2018-03-20,87.0,High Risk
1137,69675,Spice Ace,1821 Steiner St,San Francisco,CA,94115,37.78609,-122.43501499999999,2018-03-20,100.0,
1138,2768,Starbucks Coffee,442 Geary St,San Francisco,CA,94102,37.787131,-122.41058500000001,2018-03-21,100.0,
1139,5209,HOME FOR ELDERLY,380 CLEMENTINA St,San Francisco,CA,94103,37.781075,-122.403552,2018-03-21,96.0,Moderate Risk
1140,60561,Salama Halal Meat,604 Geary St,San Francisco,CA,94102,37.786795,-122.41326399999998,2018-03-21,100.0,
1141,40144,Humphrey Slocombe Ice Cream,2790 A Harrison St,San Francisco,CA,94110,37.749851,-122.415121,2018-03-21,94.0,Low Risk
1142,31568,Taqueria El Sol #2,595 Geary St,San Francisco,CA,94102,37.786709,-122.413068,2018-03-21,90.0,Moderate Risk
1143,3885,IZZY'S STEAK & CHOP HOUSE,3345 STEINER St,San Francisco,CA,94123,37.800384,-122.43786399999999,2018-03-21,86.0,Moderate Risk
1144,33728,Split Pea Seduction,138 06th St.,San Francisco,CA,94103,37.774722,-122.40676100000002,2018-03-21,96.0,Low Risk
1145,28468,Bella Lucca,418 Geary St,San Francisco,CA,94102,37.787128,-122.41036499999998,2018-03-21,94.0,Low Risk
1146,3752,Pauline's Pizza,260 Valencia St,San Francisco,CA,94103,37.768677000000004,-122.422275,2018-03-21,92.0,Moderate Risk
1147,2106,Original Perfect Hamburger,601 Geary St,San Francisco,CA,94102,37.786693,-122.413367,2018-03-21,100.0,
1148,66336,Nizario's Pizza #2,4077 18th St,San Francisco,CA,94114,37.760892999999996,-122.434459,2018-03-21,85.0,Low Risk
1149,4590,TAQUERIA CAN-CUN  RESTAURANT,1003 MARKET St,San Francisco,CA,94103,37.78215,-122.41030500000001,2018-03-21,92.0,Low Risk
1150,19277,Farmer Brown,25 Mason St,San Francisco,CA,94102,37.783657,-122.409227,2018-03-21,87.0,Low Risk
1151,2843,San Raku Restaurant,704 Sutter St,San Francisco,CA,94109,37.788798,-122.41216399999999,2018-03-22,100.0,
1152,2837,KITARO JAPANESE RESTAURANT,5723 GEARY Blvd,San Francisco,CA,94121,37.780193,-122.48088,2018-03-22,94.0,Moderate Risk
1153,63488,The Salad Place,400 London St,San Francisco,CA,94112,37.722649,-122.435305,2018-03-22,94.0,Moderate Risk
1154,3784,BLOWFISH SUSHI,2170 BRYANT St,San Francisco,CA,94110,37.759488,-122.409931,2018-03-22,86.0,Moderate Risk
1155,7759,PASITA'S BAKERY,10 PERSIA Ave,San Francisco,CA,94112,37.723086,-122.43598300000001,2018-03-22,92.0,Moderate Risk
1156,68916,Rumors,398 07th St,San Francisco,CA,94103,37.775647,-122.40645900000001,2018-03-22,76.0,High Risk
1157,65412,Jackson Fillmore Trattoria,2506 FILLMORE St,San Francisco,CA,94115,37.792658,-122.434556,2018-03-22,90.0,Low Risk
1158,5191,HAIGHT ASHBURY FOOD PROGRAM,1525 Waller St,San Francisco,CA,94117,37.768731,-122.448908,2018-03-22,96.0,Low Risk
1159,830,LOS PLANES DE RENDEROS,12 Persia Ave,San Francisco,CA,94112,37.723078,-122.435966,2018-03-22,85.0,Low Risk
1160,1584,ESPERPENTO RESTAURANT,3295 22nd St,San Francisco,CA,94110,37.755303000000005,-122.420649,2018-03-22,87.0,Low Risk
1161,34181,Coffee Bar 1 LLC,1890 Bryant St #C,San Francisco,CA,94103,37.763287,-122.410325,2018-03-26,92.0,Moderate Risk
1162,4421,Crepe Cafe,Pier 39  Space D-3,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-03-26,86.0,Low Risk
1163,68909,Cafe La Flore,1340 Irving St,San Francisco,CA,94122,37.763798,-122.472422,2018-03-27,96.0,Moderate Risk
1164,56,CAFE X + O,1799 Church St,San Francisco,CA,94131,37.742325,-122.426476,2018-03-27,98.0,Low Risk
1165,1280,AMASIA HIDE'S SUSHI BAR,149 NOE St,San Francisco,CA,94114,37.766774,-122.433306,2018-03-27,92.0,Moderate Risk
1166,63304,Plow,1299 18th St,San Francisco,CA,94107,37.762588,-122.39553400000001,2018-03-27,96.0,Moderate Risk
1167,68259,Balboa Theater,3630 BALBOA St,San Francisco,CA,94121,37.775752000000004,-122.49765500000001,2018-03-27,96.0,Low Risk
1168,7748,FOODS CO. #351,345 WILLIAMS Ave,San Francisco,CA,94124,37.730164,-122.39911399999998,2018-03-27,92.0,Moderate Risk
1169,2659,HUNAN CHEF,525 CORTLAND Ave,San Francisco,CA,94110,37.739048,-122.41601899999999,2018-03-27,77.0,Moderate Risk
1170,37833,Hollow,1435 Irving St,San Francisco,CA,94122,37.76368,-122.473198,2018-03-27,98.0,Low Risk
1171,67359,Lite Bite,1956 Lombard St,San Francisco,CA,94123,37.800158,-122.43379399999999,2018-03-27,90.0,Moderate Risk
1172,66402,Lucky Horseshoe Bar LLC,453 CORTLAND Ave,San Francisco,CA,94110,37.739160999999996,-122.416967,2018-03-27,94.0,Low Risk
1173,2684,ERIC'S RESTAURANT,1500 Church St,San Francisco,CA,94131,37.746759000000004,-122.42699499999999,2018-03-27,87.0,Low Risk
1174,17933,Nile Cafe,544 Jones St,San Francisco,CA,94102,37.786307,-122.413026,2018-03-28,96.0,Low Risk
1175,58637,54 Mint Wine Bar,16 Mint Plaza,San Francisco,CA,94103,37.782777,-122.407877,2018-03-28,96.0,Low Risk
1176,9155,STARBUCKS,350 RHODE ISLAND,San Francisco,CA,94103,37.765427,-122.40264499999999,2018-03-28,98.0,Low Risk
1177,1031,IL BORGO,500 FELL St,San Francisco,CA,94102,37.775538,-122.42626399999999,2018-03-28,85.0,Moderate Risk
1178,38231,Wines of California Wine Bar,Pier 39  Space N-111,San Francisco,CA,94133,37.808240000000005,-122.41018899999999,2018-03-28,92.0,Moderate Risk
1179,379,GIANT SCOOP,2708 SAN BRUNO Ave,San Francisco,CA,94134,37.727468,-122.403582,2018-03-28,77.0,Low Risk
1180,2331,JADE CAFE,1688 BRYANT St,San Francisco,CA,94103,37.765755,-122.410601,2018-03-28,76.0,Low Risk
1181,64008,Jones,620 Jones St,San Francisco,CA,94102,37.787116999999995,-122.41318600000001,2018-03-28,96.0,Moderate Risk
1182,2243,Cafe Claude,7 Claude Ln,San Francisco,CA,94108,37.789857,-122.404302,2018-03-30,90.0,Moderate Risk
1183,17647,Enjoy Vegetarian Restaurant,754 KIRKHAM St,San Francisco,CA,94122,37.760197999999995,-122.469081,2018-03-30,88.0,Moderate Risk
1184,60786,Yamasho,1161 Post St,San Francisco,CA,94109,37.786673,-122.420927,2018-03-30,100.0,
1185,27791,Osha Thai Restaurant & Bar,4 Embarcadero Center  Street Level,San Francisco,CA,94111,37.795108,-122.396184,2018-03-30,100.0,
1186,64805,Andersen Bread,1390 Market St Suite 110,San Francisco,CA,94102,37.777053,-122.41693899999999,2018-03-30,86.0,Low Risk
1187,68360,Pharaohs,608 Geary St,San Francisco,CA,94102,37.786787,-122.413329,2018-04-02,100.0,
1188,3056,Cafe Mason,320 Mason St,San Francisco,CA,94102,37.786458,-122.409677,2018-04-02,94.0,Moderate Risk
1189,5019,PEET'S COFFEE & TEA,2300 16th St #240,San Francisco,CA,94103,37.765708000000004,-122.409002,2018-04-02,98.0,Low Risk
1190,26146,Macy's Cellar,170 O'Farrell St Basement,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-04-02,98.0,Low Risk
1191,35884,Tortilla Kitchen,170 O'Farrell St Lower Level,San Francisco,CA,94102,37.786547999999996,-122.40731299999999,2018-04-02,91.0,High Risk
1192,5271,McCALL ASSOCIATES,2720 17th St,San Francisco,CA,94110,37.764359000000006,-122.41059399999999,2018-04-03,100.0,
1193,65602,Escape From New York Pizza,715 HARRISON St,San Francisco,CA,94103,37.782227,-122.39776200000001,2018-04-03,98.0,Low Risk
1194,2799,Starbucks Coffee,780 Market St,San Francisco,CA,94102,37.786124,-122.40541999999999,2018-04-03,96.0,Low Risk
1195,1710,Emporio Rulli Il Caffe at Union Square,225 Stockton St,San Francisco,CA,94108,37.787936,-122.40671200000001,2018-04-03,91.0,Low Risk
1196,1619,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS Ave,San Francisco,CA,94110,37.76031,-122.417123,2018-04-03,90.0,Low Risk
1197,192,ARLEQUIN,384 B Hayes St,San Francisco,CA,94102,37.777014,-122.42234499999999,2018-04-03,94.0,Low Risk
1198,627,EDDIES CAFE,800 DIVISADERO St,San Francisco,CA,94117,37.776897999999996,-122.438098,2018-04-03,87.0,High Risk
1199,3611,ABSINTHE BRASSERIE & BAR,398 HAYES St,San Francisco,CA,94102,37.77694,-122.42296200000001,2018-04-03,94.0,Low Risk
1200,59179,Oasis Cafe,901 Divisadero St,San Francisco,CA,94115,37.777965,-122.438424,2018-04-03,84.0,High Risk
1201,500,Roxanne Cafe,570 Powell St,San Francisco,CA,94108,37.790003000000006,-122.40868799999998,2018-04-03,92.0,Moderate Risk
1202,7651,24 HR CONVENIENCE MKT,793 DIVISADERO St,San Francisco,CA,94117,37.776594,-122.438144,2018-04-05,100.0,
1203,2469,Okoze Sushi,1207 Union St,San Francisco,CA,94109,37.799143,-122.41931699999999,2018-04-05,98.0,Low Risk
1204,61180,Burger Bar SF,251 Geary St 6th Floor,San Francisco,CA,94102,37.787423,-122.407417,2018-04-05,81.0,Moderate Risk
1205,7480,Union Street Produce,801 Union St,San Francisco,CA,94133,37.799973,-122.412667,2018-04-05,90.0,Low Risk
1206,5025,PIZZA HUT,3349 MISSION St,San Francisco,CA,94110,37.743313,-122.42136299999999,2018-04-05,90.0,Moderate Risk
1207,1568,901 Columbus Cafe,901 Columbus Ave,San Francisco,CA,94133,37.803056,-122.41418600000002,2018-04-05,90.0,Low Risk
1208,415,Cafe Madeleine,43 O'Farrell St,San Francisco,CA,94108,37.786698,-122.405473,2018-04-06,91.0,Low Risk
1209,1542,I LUV TERIYAKI AND SUSHI,270 Potrero Ave,San Francisco,CA,94103,37.766293,-122.407671,2018-04-06,87.0,Moderate Risk
1210,3578,Neiman Marcus - Rotunda,150 Stockton St,San Francisco,CA,94108,37.787108,-122.40640900000001,2018-04-09,98.0,Low Risk
1211,71456,Sam's Cable Car Lounge,222 Powell St,San Francisco,CA,94102,37.786671999999996,-122.408005,2018-04-09,96.0,Moderate Risk
1212,17762,Patxi's Chicago Pizza,511 Hayes St,San Francisco,CA,94102,37.776593,-122.425017,2018-04-09,94.0,Low Risk
1213,57698,China Fun Express,211 Kearny St,San Francisco,CA,94108,37.790054999999995,-122.40391499999998,2018-04-09,87.0,Low Risk
1214,18921,Nopa,560 Divisadero St,San Francisco,CA,94117,37.774778000000005,-122.43771699999999,2018-04-09,93.0,High Risk
1215,1008,VALENCIA PIZZA & PASTA,801 VALENCIA St,San Francisco,CA,94110,37.759944,-122.421356,2018-04-09,85.0,High Risk
1216,473,Caffe Greco,423 Columbus Ave,San Francisco,CA,94133,37.79886,-122.408204,2018-04-09,90.0,Low Risk
1217,5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,San Francisco,CA,94103,37.766618,-122.42126299999998,2018-04-09,86.0,Moderate Risk
1218,2599,HONG KONG RESTAURANT,2728 SAN BRUNO Ave,San Francisco,CA,94134,37.727159,-122.403452,2018-04-09,79.0,Low Risk
1219,2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,2018-04-09,77.0,Low Risk
1220,63653,SFDH - Scala's Bistro Restaurant,450 Powell St 1st Floor,San Francisco,CA,94102,37.788918,-122.408507,2018-04-10,96.0,Low Risk
1221,63654,SFDH - Scala's Bistro Bakery,450 Powell St 1st Floor,San Francisco,CA,94102,37.788782,-122.40843899999999,2018-04-10,100.0,
1222,63652,SFDH - Banquet Main Kitchen,450 Powell St 2nd Floor,San Francisco,CA,94102,37.788918,-122.408507,2018-04-10,93.0,High Risk
1223,36451,Cavalli Cafe,1441 Stockton St,San Francisco,CA,94133,37.799163,-122.408934,2018-04-10,96.0,Moderate Risk
1224,69175,Mau Restaurant,665 Valencia St,San Francisco,CA,94110,37.762381,-122.42156000000001,2018-04-10,83.0,Moderate Risk
1225,6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 Guerrero St,San Francisco,CA,94103,37.768904,-122.424466,2018-04-10,92.0,Moderate Risk
1226,3485,THE BEACH CHALET BREWERY & REST.,1000 GREAT HIGHWAY,San Francisco,CA,94121,37.770346,-122.510896,2018-04-10,92.0,Low Risk
1227,435,Vieni-Vieni,1431 Stockton St,San Francisco,CA,94133,37.798914,-122.40888500000001,2018-04-10,88.0,Moderate Risk
1228,61427,Nick's Foods,1659 MARKET St,San Francisco,CA,94103,37.773337,-122.421553,2018-04-10,66.0,High Risk
1229,70780,Darioush Inc.,800 Chestnut St,San Francisco,CA,94133,37.803308,-122.41704399999999,2018-04-10,90.0,Low Risk
1230,475,Mara's,503 Columbus Ave,San Francisco,CA,94133,37.799501,-122.40908400000001,2018-04-10,90.0,Low Risk
1231,59331,The Lunch Box,50 Phelan Ave.,San Francisco,CA,94112,37.723638,-122.45227299999999,2018-04-10,87.0,Moderate Risk
1232,7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN Ave,San Francisco,CA,94112,37.723133000000004,-122.452707,2018-04-11,96.0,Moderate Risk
1233,10875,Brendas Meat & Three,919 DIVISADERO ST,San Francisco,CA,94115,37.778194,-122.438474,2018-04-11,90.0,Moderate Risk
1234,68289,Walgreens #893,1344 Stockton St,San Francisco,CA,94133,37.79809,-122.408612,2018-04-11,89.0,Moderate Risk
1235,59935,Zantes Pizza,3489 MISSION St,San Francisco,CA,94110,37.741184000000004,-122.422693,2018-04-11,92.0,Low Risk
1236,2326,IRMA'S PAMPANGA RESTAURANT,2901 16th St,San Francisco,CA,94103,37.765122999999996,-122.417919,2018-04-11,74.0,High Risk
1237,2317,BURGER JOINT,807 VALENCIA St,San Francisco,CA,94110,37.759933000000004,-122.421356,2018-04-11,90.0,Low Risk
1238,7856,Mee Mee Bakery,1328 Stockton St,San Francisco,CA,94133,37.797934999999995,-122.40858100000001,2018-04-11,92.0,Low Risk
1239,7635,SURFSIDE LIQUORS,950 Innes Ave,San Francisco,CA,94124,37.732545,-122.37665700000001,2018-04-11,90.0,Low Risk
1240,2318,Garcon,1101 VALENCIA St,San Francisco,CA,94110,37.755291,-122.420898,2018-04-11,90.0,Low Risk
1241,2592,Starbucks Coffee,201 Powell St,San Francisco,CA,94102,37.786804,-122.40813500000002,2018-04-12,98.0,Low Risk
1242,2898,The Cheesecake Factory,"251 Geary St, 8th Floor",San Francisco,CA,94102,37.787423,-122.407417,2018-04-12,94.0,Moderate Risk
1243,3345,"BAR NONE-SF, LLC",1980 UNION St,San Francisco,CA,94123,37.797578,-122.43188300000001,2018-04-12,79.0,Low Risk
1244,3373,New Delhi Restaurant,160 Ellis St,San Francisco,CA,94102,37.785465,-122.408851,2018-04-12,90.0,Low Risk
1245,2374,BEAN BAG COFFEE HOUSE,601 DIVISADERO St,San Francisco,CA,94117,37.775184,-122.43786399999999,2018-04-12,80.0,High Risk
1246,69081,The Roxie Theater,3117 16th St,San Francisco,CA,94103,37.764828,-122.42236299999999,2018-04-13,100.0,
1247,5993,JACKIE CHAN SENIOR CENTER,5757 Geary Blvd,San Francisco,CA,94121,37.780174,-122.481229,2018-04-13,91.0,High Risk
1248,67584,Stow Lake Boathouse Company,GOLDEN GATE PARK,San Francisco,CA,94132,37.721453000000004,-122.48629,2018-04-13,100.0,
1249,782,MONTE CRISTO SOCIAL CLUB,136 MISSOURI St,San Francisco,CA,94107,37.764627000000004,-122.39676399999999,2018-04-13,92.0,Moderate Risk
1250,2766,TAQUERIA GUADALAJARA,4798 MISSION,San Francisco,CA,94112,37.721191,-122.43755,2018-04-13,85.0,Low Risk
1251,1882,Sorabol-Stonestown Galleria,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.47563899999999,2018-04-16,92.0,Low Risk
1252,3623,CHAVA'S,2839 MISSION St,San Francisco,CA,94110,37.751554,-122.418376,2018-04-16,85.0,Moderate Risk
1253,39398,Baby Blues BBQ San Francisco Inc,3149 Mission St,San Francisco,CA,94110,37.746953000000005,-122.418954,2018-04-16,94.0,Low Risk
1254,3839,EL TORO TAQUERIA,598 VALENCIA St,San Francisco,CA,94110,37.763458,-122.421784,2018-04-16,87.0,Low Risk
1255,9248,Belly Good Cafe & Crepes,1737 Post St. #393,San Francisco,CA,94115,37.785457,-122.43031699999999,2018-04-17,100.0,
1256,10127,AMICI'S EAST COAST PIZZERIA,216 KING STREET,San Francisco,CA,94107,37.777803000000006,-122.39248899999998,2018-04-17,96.0,Moderate Risk
1257,71056,The Iron Cactus,683 04th St,San Francisco,CA,94107,37.777409999999996,-122.395283,2018-04-17,87.0,High Risk
1258,1021,LA SANTANECA DE LA MISSION,2815 MISSION St,San Francisco,CA,94110,37.751884999999994,-122.418406,2018-04-17,96.0,Moderate Risk
1259,68503,Nizario's Pizza,535 VALENCIA St,San Francisco,CA,94110,37.764294,-122.421796,2018-04-17,90.0,Low Risk
1260,6636,STARBUCKS,1390 MARKET St,San Francisco,CA,94102,37.777053,-122.41693899999999,2018-04-17,88.0,Moderate Risk
1261,65529,DNA Pizza,371 11th St,San Francisco,CA,94103,37.770973,-122.412851,2018-04-17,86.0,Moderate Risk
1262,703,THEM KY RESTAURANT,717 ELLIS St,San Francisco,CA,94109,37.784193,-122.41796699999999,2018-04-17,73.0,Moderate Risk
1263,5129,LATTE EXPRESS,648 04th St,San Francisco,CA,94107,37.777702000000005,-122.39585,2018-04-17,85.0,Moderate Risk
1264,57579,Bei Jing Restaurant,1801 Alemany Blvd,San Francisco,CA,94112,37.723457,-122.43748000000001,2018-04-17,76.0,Moderate Risk
1265,62526,"Japanese Tea Garden ""Tea House""",75 Hagiwara Tea Garden Dr. Golden Gate Park,San Francisco,CA,94118,37.778382,-122.462787,2018-04-17,100.0,
1266,59154,Bar Crudo,655 Divisadero St,San Francisco,CA,94117,37.775684000000005,-122.43796499999999,2018-04-17,88.0,Low Risk
1267,283,HAI KY MI GIA,707 ELLIS St,San Francisco,CA,94109,37.784193,-122.41796699999999,2018-04-17,90.0,Moderate Risk
1268,1509,CLUB WAZIEMA,543 DIVISADERO St,San Francisco,CA,94117,37.774674,-122.43776399999999,2018-04-17,92.0,Moderate Risk
1269,11492,Burgermeister,759 Columbus Ave,San Francisco,CA,94133,37.801696,-122.41225700000001,2018-04-17,86.0,Moderate Risk
1270,431,Bohemian Cigar Store,566 Columbus Ave,San Francisco,CA,94133,37.800135,-122.40985400000001,2018-04-17,86.0,Moderate Risk
1271,69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.48005800000001,2018-04-17,64.0,Low Risk
1272,3121,Le Central Bistro Corp,453 Bush St,San Francisco,CA,94108,37.790603000000004,-122.40503799999999,2018-04-17,86.0,Moderate Risk
1273,2805,Starbucks Coffee,390 Stockton St,San Francisco,CA,94108,37.789266999999995,-122.40687700000001,2018-04-18,98.0,Low Risk
1274,62771,Dinosaurs,2275 Market St Unit H,San Francisco,CA,94114,37.764697,-122.432322,2018-04-18,90.0,Moderate Risk
1275,61923,What's Up Dog! Folsom Street,699 Folsom St,San Francisco,CA,94107,37.783772,-122.398875,2018-04-18,96.0,Moderate Risk
1276,9684,Episcopal Community Services,1001 Polk St.,San Francisco,CA,94109,37.785908,-122.41981000000001,2018-04-18,85.0,Low Risk
1277,63651,SFDH - Employee Cafeteria,450 Powell St Basement,San Francisco,CA,94102,37.788918,-122.408507,2018-04-18,100.0,
1278,61563,Dartealing Lounge,470 03rd St  #101B,San Francisco,CA,94107,37.781638,-122.396308,2018-04-18,94.0,Low Risk
1279,7457,24TH STREET CHEESE COMPANY,3893 24th St,San Francisco,CA,94114,37.751564,-122.429369,2018-04-18,96.0,Moderate Risk
1280,3846,WARAKABUNE RESTAURANT,307 CHURCH St,San Francisco,CA,94114,37.765933000000004,-122.42874599999999,2018-04-18,90.0,Moderate Risk
1281,2785,G & L RESTAURANT,198 LELAND Ave,San Francisco,CA,94134,37.712517,-122.407152,2018-04-18,72.0,Low Risk
1282,68298,Walgreens #4609,1301 Market St,San Francisco,CA,94103,37.777167999999996,-122.416702,2018-04-19,96.0,Low Risk
1283,3621,JIM'S RESTAURANT,2420 MISSION St,San Francisco,CA,94110,37.758271,-122.419081,2018-04-19,86.0,Moderate Risk
1284,67123,Mozzeria,3228 16th St,San Francisco,CA,94103,37.764758,-122.424872,2018-04-19,89.0,Moderate Risk
1285,62784,Mission Shell,3550 MISSION St,San Francisco,CA,94110,37.740018,-122.42351799999999,2018-04-19,90.0,Moderate Risk
1286,3953,Trattoria Pinocchio,401 Columbus Ave,San Francisco,CA,94133,37.799036,-122.408426,2018-04-19,73.0,Moderate Risk
1287,32698,Hunan Cafe #2,4450 CABRILLO St,San Francisco,CA,94121,37.773438,-122.506651,2018-04-19,84.0,Moderate Risk
1288,38752,Little Caesars Pizza,955 Geneva Ave,San Francisco,CA,94112,37.715986,-122.44003899999998,2018-04-20,96.0,Moderate Risk
1289,4538,LUCCA FOOD & WINE SHOP,1899 IRVING St,San Francisco,CA,94122,37.763457,-122.47819799999999,2018-04-20,96.0,Moderate Risk
1290,1354,SUSHI TIME,2275 MARKET St,San Francisco,CA,94114,37.764697,-122.432322,2018-04-20,86.0,Low Risk
1291,67489,The Dark Horse Inn,942 Geneva Ave,San Francisco,CA,94112,37.716105,-122.440422,2018-04-20,94.0,Low Risk
1292,69383,La Mediterranee,1624 Powell St,San Francisco,CA,94133,37.799639,-122.410657,2018-04-20,98.0,Low Risk
1293,3252,LITTLE JOES PIZZA REST.,5006 MISSION St,San Francisco,CA,94112,37.718359,-122.439655,2018-04-20,90.0,Low Risk
1294,3615,TARTINE BAKERY,0600 GUERRERO St,San Francisco,CA,94110,37.761531,-122.42386200000001,2018-04-23,96.0,Moderate Risk
1295,1742,McAllister Grocery & Deli,136 McAllister St,San Francisco,CA,94102,37.780916,-122.41431200000001,2018-04-23,90.0,Low Risk
1296,2737,CAFFE' ROMA,885 Bryant St,San Francisco,CA,94103,37.774677000000004,-122.404222,2018-04-23,90.0,Low Risk
1297,3394,The Keystone,68 04th St,San Francisco,CA,94103,37.784915000000005,-122.40483200000001,2018-04-23,89.0,Low Risk
1298,463,Sam's Pizza,618 Broadway St,San Francisco,CA,94133,37.797828,-122.407444,2018-04-23,88.0,Moderate Risk
1299,3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE",301 VAN NESS Ave,San Francisco,CA,94102,37.778271999999994,-122.42003100000001,2018-04-23,89.0,High Risk
1300,5211,"Wattis Room, The",201 Van Ness Ave,San Francisco,CA,94102,37.777282,-122.419751,2018-04-23,98.0,Low Risk
1301,4025,SING SING,309 HYDE St,San Francisco,CA,94109,37.783854999999996,-122.41598400000001,2018-04-23,90.0,Low Risk
1302,2559,HAI'S RESTAURANT,227 HYDE St,San Francisco,CA,94102,37.782953000000006,-122.41580400000001,2018-04-23,90.0,Low Risk
1303,70723,Dirty Habit,12 04th St,San Francisco,CA,94103,37.785388,-122.405369,2018-04-23,91.0,High Risk
1304,40001,Nopalito,306 Broderick St,San Francisco,CA,94117,37.773348,-122.43914699999999,2018-04-23,90.0,Low Risk
1305,3393,DON RAMON,225 11th St,San Francisco,CA,94103,37.772764,-122.41508200000001,2018-04-24,96.0,Moderate Risk
1306,14429,Little Star Pizza,846 Divisadero,San Francisco,CA,94117,37.777488,-122.43825700000001,2018-04-24,100.0,
1307,63918,Cotogna,490 Pacific Ave,San Francisco,CA,94133,37.797378,-122.40334399999999,2018-04-24,100.0,
1308,40123,Saffron Grill,1279 Fulton st,San Francisco,CA,94117,37.776853,-122.43778300000001,2018-04-24,80.0,Low Risk
1309,13041,Coi,373 broadway St,San Francisco,CA,94133,37.798229,-122.40348999999999,2018-04-24,93.0,High Risk
1310,60713,Sightglass Roasters,270 07th St,San Francisco,CA,94103,37.777094,-122.40836000000002,2018-04-24,100.0,
1311,69110,Chez Maman,401 Gough St,San Francisco,CA,94102,37.776889000000004,-122.42303899999999,2018-04-24,84.0,Low Risk
1312,71057,The Creamery,685 04th St,San Francisco,CA,94107,37.777393,-122.39526000000001,2018-04-24,90.0,Low Risk
1313,36474,The Sentinel,35 New Montgomery St,San Francisco,CA,94104,37.788327,-122.401444,2018-04-24,90.0,Moderate Risk
1314,61001,Quince Restaurant,470 Pacific Ave,San Francisco,CA,94133,37.797378,-122.40334399999999,2018-04-24,100.0,
1315,68508,Pho Nice,880 Geneva Ave #A,San Francisco,CA,94112,37.716903,-122.441337,2018-04-24,80.0,Moderate Risk
1316,18120,Ayola,118 NEW MONTGOMERY STREET,San Francisco,CA,94105,37.787127000000005,-122.400201,2018-04-24,88.0,Moderate Risk
1317,36547,Epic Roasthouse,Pier 26 Embararcadero,San Francisco,CA,95105,37.788962,-122.387941,2018-04-25,100.0,
1318,33113,"Pho Tan Hoa, Inc",431 Jones St,San Francisco,CA,94102,37.785446,-122.412972,2018-04-25,100.0,
1319,61514,Foods Co #357,1800 FOLSOM St,San Francisco,CA,94103,37.767907,-122.41558400000001,2018-04-25,88.0,Moderate Risk
1320,36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,37.788613,-122.39389399999999,2018-04-25,92.0,Moderate Risk
1321,11416,El Beach Burrito,3914 Judah St,San Francisco,CA,,37.760851,-122.503998,2018-04-25,92.0,Low Risk
1322,59691,Bouche,603 Bush St,San Francisco,CA,94108,37.790323,-122.407348,2018-04-25,91.0,Low Risk
